"l_adult","larva_adult_use","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","life_stage","vert_habitat","horz_habitat","diel_migrant","diel_migrant_cat","refuge","refuge_cat","season_migrant","season_cat","gregarious_primary","l_max","body_shape","b_shape_r","eye_body_r","standard_total","phys_defense","transparent","col_disrupt","silver","countershade","energy_density","percent_protein","percent_lipid","maxFO","maxN","maxM","maxTL","trophic_level","fisheries_status"
8.67830631766314,20.5714285714286,"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctodes hectoris","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","shoaling",7,"elongated",6.05931602764976,0.0682354908711383,0.806609002237309,0,0,0,1,0,NA,14.7,18.4,23.4,11.7,10.8,0,3.2,"commercial"
7.6399870245504,23.7704918032787,"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus alatus","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",6.1,"fusiform",6.48668924129321,0.0574920989799308,0.798430675392276,0,0,1,1,1,3.838,13.8,1.3,5.55555555555556,0,0,0,3.22,"none"
36.5623221580871,6.56413449239616,"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus crocodilus","adult","adult","bathypelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",30,"fusiform",6.15136139603933,0.0417813908391866,0.82051681154952,0,0,1,1,1,4.1,16.1,1.6,48.5714285714286,0,0,0,3.22,"potential"
23.5757965890106,10.2,"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus intricarius","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",20,"fusiform",5.93928306831689,0.0429067935862826,0.848327645027384,0,0,1,1,1,NA,NA,NA,37.037037037037,0,0,0,3.4,"none"
NA,17.3397107607587,"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus mexicanus","larva","larva","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",NA,"elongated",NA,NA,NA,0,0,1,1,1,NA,NA,NA,0.996677740863787,0,0,0,NA,"none"
4.2,13.2277038321486,"Malacostraca","Amphipoda","Lanceolidae","Lanceola sayana","adult","adult","bathypelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",4.2,"fusiform",5.06871091333009,0.0132677644501132,0.802402134627143,1,0,0,0,0,NA,NA,NA,1.85185185185185,0,0,0,NA,"none"
237.334005192181,3.30944055944056,"Actinopterygii","Perciformes","Gempylidae","Lepidocybium flavobrunneum","none","juvenile","mesopelagic","continental slope",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",30,"fusiform",5.01900681059791,0.0482682624172704,0.84269424365906,1,0,0,1,0,10.16,16.7926666666667,19.6745,1.6,0,0,0,NA,"none"
0.9,13.2277038321486,"Malacostraca","Amphipoda","Oxyccephalidae","Leptocotis tenuirostris","none","adult","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",0.9,"elongated",6.21056671208793,0.0172819328361617,0.849778449289707,1,0,0,0,0,NA,NA,NA,2.1,0.1,0.1,0,NA,"none"
21,19.0501736970883,"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops ringens","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",21,"elongated",10.9266963783864,0.0387212899111857,0.924875956471755,0,1,0,1,0,NA,NA,NA,4,0,0,0,4.05,"none"
21,19.0501736970883,"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops ringens","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",NA,"elongated",10.9266963783864,0.0387212899111857,0.924875956471755,0,1,0,1,0,NA,NA,NA,0,0,0,0,NA,"none"
20,10.9322069467605,"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops similis","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,20,"elongated",17.2142802152598,0.0369048079677297,0.93301655416459,0,0,0,0,0,NA,NA,NA,1.6,0.2,0.1,0,4.2,"none"
29.0333441681739,18.6666666666667,"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops sphyrenoides","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",17.3,"elongated",10.7012438507586,0.0407191255136835,0.929965209781006,0,1,0,1,0,NA,NA,NA,31.4814814814815,0,0,0,NA,"none"
36.0761118547275,11.0876693589025,"Actinopterygii","Aulopiformes","Paralepididae","Lestrolepis intermedia","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,NA,"elongated",16.6999673960951,0.0264096781289054,0.936908060827257,0,1,0,1,0,NA,NA,NA,16.3,4.4,4.9,0,NA,"none"
15,20.7612023499251,"Actinopterygii","Argentiniformes","Bathylagidae","Leuroglossus stilbius","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",15,"fusiform",6.35846921353883,0.0748245896814489,0.867001809269728,0,0,0,1,1,3.899,6.9,6.2,0.4,0.1,0,0,3.26,"none"
30.1787266131384,13.1045461445052,"Cephalopoda","Oegopsida","Cranchiidae","Liocranchia reinhardtii","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,18.5,"globiform",1.97196910715466,0.0517251431308441,0.828398107066458,0,1,1,0,0,NA,NA,NA,1.85185185185185,0,0,0,NA,"none"
11.6327508512957,17.3397107607587,"Actinopterygii","Myctophiformes","Myctophidae","Lobianchia gemellarii","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",9.89,"fusiform",4.78868605837173,0.0545898499854722,0.850185835356255,0,0,1,1,1,5.7415,14.15,5.1,4,0,0,0,3,"none"
11.6327508512957,17.3397107607587,"Actinopterygii","Myctophiformes","Myctophidae","Lobianchia gemellarii","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",9.89,"fusiform",4.78868605837173,0.0545898499854722,0.850185835356255,0,0,1,1,1,5.7415,14.15,5.1,2.8,0.1,0,0,3,"none"
38.7280444717763,7.21716900528456,"Cephalopoda","Oegopsida","Lycoteuthidae","Lycoteuthis lorigera","none","juvenile","mesopelagic","oceanic",1,"diel_yes",1,"refuge_yes",0,"season_no","schooling",9,"fusiform",4.85315049928055,0.071223511973167,0.490600552110153,0,0,0,0,0,NA,NA,3.2,32.8,17.3,25.8,0,NA,"none"
2.76,13.2277038321486,"Malacostraca","Stomatopoda","Lysiosquillidae","Lysiosquilla tredecimdentata","none","adult","benthic","coastal",0,"diel_no",1,"refuge_yes",0,"season_no","pairing",2.76,"elongated",5.29578578504031,0.033316973652269,0.896962942250214,1,0,1,0,0,NA,NA,NA,7.9,0.9,0.7,0,NA,"none"
55,10.9322069467605,"Actinopterygii","Aulopiformes","Paralepididae","Macroparalepis affinis","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",NA,"elongated",16.7569898991592,0.0290059908698257,0.950882935761352,0,1,0,1,0,NA,NA,NA,4,0,0,17.772955391684,NA,"none"
20,9.15408758669816,"Actinopterygii","Sygnathiformes","Centriscidae","Macroramphosus scolopax","none","adult","demersal","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",20,"compressiform",4.17374262668894,0.0748579500793388,0.864082841873616,1,0,0,1,1,4.407,NA,NA,30,0,0.07,0,3.47,"commercial"
63.5833173002259,6.25,"Actinopterygii","Aulopiformes","Paralepididae","Magnisudis atlantica","none","juvenile","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",9.7,"elongated",9.83547149398581,0.0422720553722116,0.880734167039143,0,1,0,1,0,NA,NA,6.19,8.2,2,2.4,0,NA,"none"
500,0.232,"Actinopterygii","Perciformes","Istiophoridae","Makaira mazara","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","solitary",130,"elongated",7.14598982153136,0.0162370048944224,0.848343932409614,0,0,0,1,1,NA,24.4,2.7,0.5,0.5,0.5,0,NA,"none"
11.8584563515954,7.21716900528456,"Cephalopoda","Oegopsida","Mastigoteuthidae","Mastigoteuthis dentata","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,7.2,"elongated",8.08153378039053,0.0694964323312668,0.607161656334074,0,0,0,0,0,NA,NA,NA,22.5,1.8,0.2,0,NA,"none"
337,2.05140119609478,"Actinopterygii","Tetraodontiformes","Molidae","Masturus lanceolatus","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",0,"season_no","solitary",NA,"compressiform",2.17580241070474,0.0340841410419296,0.867902111813334,0,0,0,0,1,NA,NA,NA,0.5,0.1,0,0,NA,"none"
8.16645656565656,24.7947748227462,"Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus imperatorius","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",6.8,"compressiform",1.62246179039301,0.123359182689342,0.832674483153061,0,0,0,1,0,NA,NA,NA,4.2,0.2,0.1,0,3.1,"none"
8,29.0440951000377,"Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus muelleri","none","adult","mesopelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",8,"elongated",5.03513221969598,0.0826074375229732,0.83924115783412,0,0,0,1,0,4.097,13.6,9.6,85.7142857142857,78.5,24.6,7.38762624083012,3.01,"minor commercial"
48,3.79166666666667,"Actinopterygii","Perciformes","Kyphosidae","Medialuna californiensis","none","juvenile","epipelagic","reef-associated",0,"diel_no",1,"refuge_yes",1,"season_yes","shoaling",19.05,"fusiform",3.08840717440099,0.0498449029907888,0.803649579721794,1,0,1,1,1,NA,19.8,NA,1.16279069767442,0.0765110941086457,0.000609243441494352,0,NA,"none"
4,13.2277038321486,"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","adult","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",4,"elongated",10.4618702268278,0.0467019428692065,0.826092344196988,1,1,0,0,0,3.9,14.584,3.121,34.25,0,0,0,2.97,"commercial"
4,13.2277038321486,"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",4,"elongated",10.4618702268278,0.0467019428692065,0.826092344196988,1,1,0,0,0,3.9,14.584,3.121,89.7,7.3,84.3,4,2.97,"commercial"
16,9.5,"Actinopterygii","Stephanoberyciformes","Melamphaidae","Melamphaes lugubris","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,16,"fusiform",3.87529859015112,0.0493375085547272,0.862962955258983,1,0,0,0,0,15.27,10.2,32.3,5.9,1.1,0,0,3.8,"none"
24.1,17.1075038453087,"Actinopterygii","Stomiiformes","Stomiidae","Melanostomias valdiviae","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",0,"season_no","solitary",NA,"elongated",8.47931829038694,0.0198837793099334,0.915505536804047,0,0,1,0,0,NA,NA,NA,0,0,0,0,NA,"none"
91,4.58996762964677,"Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","juvenile","juvenile","demersal","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",34,"elongated",6.49748619084254,0.0486430765926478,0.837947923926827,0,0,0,1,1,4.07112,14.6226,1.859,16,19,30,6.09,NA,"none"
91,4.58996762964677,"Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","larva","larva","epipelagic","continental slope",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",3.5,"elongated",6.49748619084254,0.0486430765926478,0.837947923926827,0,1,0,0,0,4.07112,14.6226,1.859,15.15,0,1.3,0,NA,"none"
91,4.58996762964677,"Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","none","juvenile","demersal","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",34,"elongated",6.49748619084254,0.0486430765926478,0.837947923926827,0,0,0,1,1,4.07112,14.6226,1.859,100,0.1,0,0,NA,"none"
36.8008926583896,9.18032786885246,"Actinopterygii","Gadiformes","Gadidae","Microgadus proximus","none","adult","demersal","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",30.5,"fusiform",5.14564093986688,0.0392537136292672,0.828784243988898,0,0,0,1,1,3.83125,10.96,2.73914,33.33333333,0.5,0,0,3.58,"minor commercial"
55.5,1.35135135135135,"Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",55.5,"fusiform",5.85376539042061,0.0598651604979582,0.834431124928461,0,0,0,1,1,4.65,16.75,2.7,12,4.5,19.8,16,4.13,"highly commercial"
55.5,1.35135135135135,"Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",0,"season_no","schooling",15,"fusiform",5.85376539042061,0.0598651604979582,0.834431124928461,0,0,0,1,1,4.65,16.75,2.7,72.4,0,68.5,0,NA,"none"
76,8.55263157894737,"Actinopterygii","Pleuronectiformes","Pleutonectidae","Microstomus pacificus","none","juvenile","demersal","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","shoaling",38,"depressiform",3.33606856229464,0.0486218254940133,0.828591254800021,0,0,1,0,0,3.145,12.96,2.71746666666667,0,0,0,0,NA,"none"
9.92921468707971,12.7168836124561,"Actinopterygii","Osmeriformes","Opisthoproctidae","Monacoa grimaldii","none","adult","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA",NA,8,"compressiform",2.98446575531221,0.0752736549566199,0.805703195279876,0,0,0,1,0,NA,NA,NA,0.5,0,0,0,4,"none"
123.683950568386,2,"Actinopterygii","Perciformes","Mugilidae","Mugil cephalus","none","juvenile","epipelagic","coastal",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",35.4,"fusiform",5.09599800089129,0.0391380383260703,0.808512337619012,1,0,0,1,1,4.96467380413793,17.02,4.1412,0,0,0,0,NA,"none"
41.0314222292818,12.0481927710843,"Actinopterygii","Perciformes","Mullidae","Mullus barbatus barbatus","none","juvenile","demersal","continental shelf",0,"diel_no",1,"refuge_yes",1,"season_yes","shoaling",11.4,"fusiform",4.6005071330474,0.0515865879636832,0.80913597911571,1,0,1,1,1,4.79,18.855,4.405,1.85185185185185,0,0,0,NA,"none"
8.5,18.1176470588235,"Actinopterygii","Myctophiformes","Myctophidae","Myctophum asperum","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","shoaling",8.5,"elongated",4.97091626580269,0.078439400184206,0.874563772895465,0,0,0,1,1,NA,NA,10.8,2.2,0.9,0.6,0,3.68,"none"
13.094418579494,17.3397107607587,"Actinopterygii","Myctophiformes","Myctophidae","Myctophum punctatum","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",11,"fusiform",5.26346682974158,0.0842604324122009,0.840052571499898,0,0,1,1,1,NA,NA,NA,68.5185185185185,0,0,0,3.390000105,"none"
21,10.8719927367775,"Actinopterygii","Myctophiformes","Myctophidae","Nannobrachium regale","larva","larva","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",2,"elongated",5.85569241330535,0.0418980138519684,0.875994838700788,0,1,1,1,0,7.6,11.8,12.1,0.996677740863787,0,0,0,NA,"none"
14.3728152487703,14.1666666666667,"Actinopterygii","Myctophiformes","Myctophidae","Nannobrachium ritteri","larva","larva","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",1.7,"elongated",5.21753816670108,0.0420774393121144,0.834909500490982,0,1,1,1,0,7.43925,9.6022,12.8728125,0.996677740863787,0,0,0,NA,"none"
14.3728152487703,14.1666666666667,"Actinopterygii","Myctophiformes","Myctophidae","Nannobrachium ritteri","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",NA,"fusiform",5.21753816670108,0.0420774393121144,0.834909500490982,0,0,1,1,1,7.43925,9.6022,12.8728125,1.8,0.1,0,0,NA,"none"
20,12.7168836124561,"Actinopterygii","Osmeriformes","Microstomatidae","Nansenia macrolepis","none","adult","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","shoaling",20,"elongated",8.40076428191361,0.0691027183895802,0.904024322130029,0,0,0,1,0,NA,NA,NA,13.6,5,4.2,0,3.3,"none"
6.3,13.2277038321486,"Malacostraca","Stomatopoda","Squillidae","Natosquilla investigatoris","none","adult","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",6.3,"elongated",5.40096349542541,0.0474466444446711,0.808156730412995,0,0,0,0,0,NA,NA,NA,2,1.8,1.5,0,NA,"none"
29.0688749083811,3.30944055944056,"Actinopterygii","Perciformes","Gempylidae","Nealotus tripes","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","solitary",15,"elongated",8.06902625820124,0.0470653940063948,0.860026405521185,1,0,0,1,0,NA,NA,NA,3,0,0.1,0,NA,"none"
2.6,13.2277038321486,"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","adult","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",2.6,"elongated",NA,NA,NA,1,1,0,0,0,NA,NA,2.0625,80,0,0,4,NA,"none"
2.6,13.2277038321486,"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",2.6,"elongated",NA,NA,NA,1,1,0,0,0,NA,NA,2.0625,4.3,0.61,4.2,0,NA,"none"
7.4,13.2277038321486,"Malacostraca","Stomatopoda","Squilllidae","Neoanchisquilla tuberculata","none","adult","benthic","reef-associated",NA,"diel_UN",1,"refuge_yes",NA,"season_NA","schooling",7.4,"elongated",5.55795735591298,0.0390088718804772,0.8277189862258,0,0,1,0,0,NA,NA,NA,9.5,1.1,0.4,0,NA,"none"
16.4,13.2277038321486,"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia gigas","adult","adult","bathypelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",16.4,"fusiform",7.99294090772674,0.0194400902853572,0.811398022800213,1,0,0,0,0,NA,NA,NA,0.7,0.1,0,0,NA,"none"
35,13.2277038321486,"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia ingens","none","juvenile","bathypelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",NA,"fusiform",5.63277432649128,0.0236396225153992,0.816645968239178,1,0,0,0,0,2.005,3.8679,4.05356666666667,11.1111111111111,0,0,0,NA,"none"
147.885079148294,1.34615384615385,"Actinopterygii","Perciformes","Gempylidae","Nesiarchus nasutus","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,25.4,"elongated",10.4612468650755,0.0300351913126785,0.87906096239527,0,0,1,0,0,NA,NA,NA,3,0,0,0,NA,"none"
17.2812688201792,17.3397107607587,"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus kroyeri","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",14.3,"fusiform",6.25046550160721,0.0490769331693775,0.827485536438276,0,0,1,1,1,7.9,16.6,11.9,4,0,0,0,3.17,"none"
17.2812688201792,17.3397107607587,"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus kroyeri","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",9.4,"fusiform",6.25046550160721,0.0490769331693775,0.827485536438276,0,0,1,1,1,7.9,16.6,11.9,15.8,0,6.3,0,NA,"none"
1.67,13.2277038321486,"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes australis","none","adult","epipelagic","coastal",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",1.67,"elongated",10.5048186765028,0.0424380305937707,0.830603351871416,1,0,0,0,0,3,NA,NA,27.9,0,20.4,0,NA,"none"
NA,7.21716900528456,"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis nielseni","juvenile","juvenile","mesopelagic","oceanic",1,"diel_yes",NA,"refuge_NA",NA,"season_NA",NA,NA,"fusiform",NA,NA,NA,0,0,0,0,0,NA,NA,NA,0.332225913621262,0,0,0,NA,"none"
NA,7.21716900528456,"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis rugosa","none","adult","demersal","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,23,"fusiform",NA,NA,NA,0,0,0,0,0,NA,NA,NA,1,0.1,0.2,0,NA,"none"
43.4862943469485,7.21716900528456,"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis sicula","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",0,"season_no",NA,NA,"fusiform",4.32859419033216,0.0725712424899676,0.459915021510759,0,1,0,0,0,3.79,17.4,NA,32.7,2.37,0.609243441494352,0,NA,"none"
61,10.0026455026455,"Cephalopoda","Octopoda","Octopodidae","Octopus bimaculatus","juvenile","juvenile","benthic","reef-associated",0,"diel_no",1,"refuge_yes",NA,"season_NA","solitary",18,"fusiform",4.44408165922352,0.0544349539609095,0.269818757528046,0,0,1,0,0,NA,NA,NA,15.9,1.7,0,0,NA,"none"
61,10.0026455026455,"Cephalopoda","Octopoda","Octopodidae","Octopus bimaculatus","none","juvenile","benthic","reef-associated",0,"diel_no",1,"refuge_yes",NA,"season_NA","solitary",18,"fusiform",4.44408165922352,0.0544349539609095,0.269818757528046,0,0,1,0,0,NA,NA,NA,11.6279069767442,1.8362662586075,0.182773032448306,0,NA,"none"
116.465789698133,3,"Cephalopoda","Octopoda","Octopodidae","Octopus vulgaris","none","juvenile","benthic","reef-associated",0,"diel_no",1,"refuge_yes",NA,"season_NA","solitary",7,"fusiform",6.50520517909255,0.0263079301509066,0.214655308351039,0,0,1,0,0,3.42,16.0925,0.823,16.6666666666667,0,0,0,NA,"none"
96,7.21716900528456,"Cephalopoda","Oegopsida","Ocythoidae","Ocythoe tuberculata","none","juvenile","epipelagic","oceanic",0,"diel_no",0,"refuge_no",NA,"season_NA","solitary",NA,"elongated",4.32431861565924,0.0367497032079742,0.328540792686309,0,1,1,0,0,NA,NA,NA,17.2,0.7,0.6,0,NA,"none"
7.7,13.2277038321486,"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus hansenii","none","adult","benthic","coastal",0,"diel_no",1,"refuge_yes",NA,"season_NA","solitary",7.7,"elongated",NA,NA,NA,1,0,1,0,0,NA,NA,NA,0.3,0.05702337959,0,0,NA,"none"
17,13.2277038321486,"Malacostraca","Stomatopoda","Odontodacylidae","Odontodactylus scyllarus","none","adult","benthic","reef-associated",0,"diel_no",1,"refuge_yes",0,"season_no","solitary",17,"elongated",4.74495140708049,0.0440978146660678,0.757349043556213,0,0,1,0,0,NA,NA,NA,27,5.1,2.4,0,4.2,"none"
59.1108089921451,2.77777777777777,"Cephalopoda","Oegopsida","Ommastrephidae","Ommastrephes bartramii","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",25,"fusiform",5.43985371164068,0.0444631878738816,0.761282086428217,0,0,1,0,0,NA,NA,0.96,5,1.6,6.2,0,NA,"commercial"
26.6351158135391,7.50888418883227,"Actinopterygii","Aulopiformes","Omosudidae","Omosudis lowii","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","solitary",NA,"elongated",4.93265216108913,0.0584555161744779,0.863521681715712,0,0,1,1,0,NA,NA,NA,16.7,0.7,1.2,0,NA,"none"
46.9003526734385,2.2162814988902,"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","juvenile","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",NA,"fusiform",4.89567531831975,0.04321980221303,0.788906647624305,0,0,1,0,0,4.4,NA,NA,0.332225913621262,0,0,0,NA,"none"
46.9003526734385,2.2162814988902,"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",NA,"fusiform",4.89567531831975,0.04321980221303,0.788906647624305,0,0,1,0,0,4.4,NA,NA,83.3333333333333,12.32,5.5,0,NA,"none"
55.5945100947813,0.945945945945947,"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis borealijaponica","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",25,"fusiform",5.51448267771059,0.0376700668718009,0.665533340197078,0,0,1,0,0,5.47538181818182,12.8,NA,58.5,13.4,3.3,0.8,NA,"none"
55.3988273924302,2.2162814988902,"Cephalopoda","Oegopsida","Onychoteuthidae","Onykia loennbergii","none","juvenile","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA",NA,NA,"fusiform",5.31768720055736,0.0171098859566186,0.541527707572006,0,0,0,0,0,NA,NA,NA,0.5,0,0.3,0,NA,"none"
401.086441281138,0.369565217391306,"Cephalopoda","Oegopsida","Onychoteuthidae","Onykia robusta","none","juvenile","demersal","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","shoaling",7,"fusiform",7.59702024743419,0.0114076278052255,0.573442471067685,0,0,0,0,0,NA,NA,NA,6,0.5,0,0,NA,"none"
401.086441281138,0.369565217391306,"Cephalopoda","Oegopsida","Onychoteuthidae","Onykia robusta","none","larva","epipelagic","oceanic",0,"diel_no",0,"refuge_no",NA,"season_NA","schooling",0.85,"fusiform",7.59702024743419,0.0114076278052255,0.573442471067685,0,1,0,0,0,NA,NA,NA,3,0,0.3,0.1,NA,"none"
10.0920804867994,9.02460995505148,"Cephalopoda","Octopoda","Opisthoteuthidae","Opisthoteuthis californiana","none","adult","benthic","continental slope",1,"diel_yes",1,"refuge_yes",0,"season_no","solitary",8,"fusiform",1.39463756201212,0.0853750685578265,0.792700772696385,0,1,1,0,0,NA,NA,1.2,0.5,0.1,0,0,NA,"none"
3.9,13.2277038321486,"Malacostraca","Decapoda","Oplophoroidae","Oplophorus typus","none","adult","mesopelagic","continental slope",1,"diel_yes",0,"refuge_no",0,"season_no","schooling",3.9,"elongated",5.89588604519325,0.0517846379690128,0.8586609976282,1,0,0,0,0,NA,NA,NA,3.2,0.5,0.3,0,3.2,"none"
24.8220643782656,4,"Cephalopoda","Oegopsida","Ommastrephidae","Ornithoteuthis antillarum","juvenile","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",0,"season_no","schooling",8.8,"fusiform",5.90111926725182,0.0388268519032531,0.805734756594708,0,0,0,0,0,NA,NA,NA,12,0,0,0,NA,"none"
38.4980561752377,1.74193548387097,"Cephalopoda","Oegopsida","Ommastrephidae","Ornithoteuthis volatilis","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",13,"fusiform",6.13405588455912,0.037611929842542,0.805235460691636,0,0,1,0,0,NA,NA,NA,20.7,3.3,2.8,0,NA,"none"
45,2,"Actinopterygii","Tetraodontiformes","Ostraciidae","Ostracion cubicus","none","juvenile","epipelagic","oceanic",0,"diel_no",1,"refuge_yes",1,"season_yes","solitary",NA,"globiform",3.3018609841914,0.0562292798384199,0.711901524280422,0,0,1,0,0,NA,NA,NA,1.6,0.2,0,0,NA,"none"
