QueryPreyClass,family,species,species_life,Adult Image #,Juvenile Image #,Larvae image #,Ref,prey_life,life_stage,TunaDietNote,depth_shallow,depth_deep,temp_min,temp_max,temp_mean,vert_habitat,vert_habitat_ordinal,vert_other,horz_habitat,horz_habitat_ordinal,horz_other,habitat_long,habitat_combi,habitat_notes,HabSource,DemersPelag,HabitatDetail,Climate,ClimateRef, ,diel_active,diel_migrant,diel_ref,diel_url1,diel_url2,diel_note,refuge,RefugeNote,season_migrant,season_notes,season_REF,season_URL,AnaCat,body_shape,body_shape_ordinal,BShapeRatio,LminRep,LmaxRep,LAveRep,LAveCalc,LAveREF,LFrac,Lcom,Lmat,Lmax,LTypeMaxM,L_Ref,L_URL,L_URL2,L_notes,phys_defense,defense_spines,exoskeleton,ColourDisrupt,Silvering,Countershade,Photophores,gregarious,greg_note,greg_ref,greg_URL,VisualDetect,TrophicLevel,SETrophicLevel,TrophEstimate,IUCNstatus,Commercial,Recreational,Source,URL,URL2,AuthorRef, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
Actinopterygii,Centrolophidae,Icichthys lockingtoni,Icichthys lockingtoni (adult),2,0,1,fishbase; FAO; NOAA,,adult,,0,900,0.9,12,6.6,epipelagic,5,,oceanic,6,,oceanic epipelagic,oceanic epipelagic,,FishBase,pelagic-oceanic,,subtropical temperate,,,NA,1,,https://books.google.com/books?id=vZcuuYp7OvgC&pg=PA145&lpg=PA145&dq=Icichthys+lockingtoni+migration&source=bl&ots=g6NhNlEtOS&sig=ACfU3U1YUl6Em3htpj5L1h2Rm_ku8SFAbw&hl=en&sa=X&ved=2ahUKEwiLu9avvJXlAhUgJDQIHeqFBwYQ6AEwDXoECAkQAQ#v=onepage&q=Icichthys%20lockingtoni%20migration&f=false,,,0,,UN,,,,NA,compressiform,5,NA,,,,,,,NA,NA,46,TL,,https://www.fishbase.se/summary/Icichthys-lockingtoni.html,,,1,6,0,,,,,NA,,,,,3.71,0.33,Species,UN,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Chiasmodontidae,Chiasmodon niger,Chiasmodon niger (adult),6,1,0,fishbase,,adult,,700,2745,4.2,8.7,4.9,bathypelagic,7,mesopelagic,oceanic,6,,oceanic bathypelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,pelagic-oceanic,"Mesopelagic to bathypelagic species (Ref. 6944, 28429). Specimens larger than 4.5 cm are more frequently collected between 730 and 1900 m with shallowest record being 150 m, the deepest 3900 m (mean 1390 m). Juveniles are found in shallower water, from 0 to 1,050 m (mean 542 m), with the smallest specimens (>10.0 mm) collected nearest to the surface (Ref. 82429). Feed on whole fish, often of individuals longer than themselves (Ref. 9686). Most specimens were taken at depths greater than 750 m (Ref. 6649)",tropical; subtropical; temperate,,,NA,UN,,,,,0,,UN,,,,NA,elongated,2,NA,,,,,,,NA,NA,25,SL,,https://www.fishbase.se/summary/Chiasmodon-niger.html,,,1,12,0,,,,,NA,,,,,4.2,0.73,Species,LC,of no interest,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Chlorothalmidae,Chlorophthalmus agassizi,Chlorophthalmus agassizi (adult),6,1,0,fishbase,,adult,,50,1000,6.4,19.2,12.7,demersal,2,,continental shelf,4,continetal slope,continental shelf demersal,continental demersal,Continental demersal = most commonly found on continental shelf and upper slope ≠ deepsea demersal found on slope and rise.,FishBase,bathydemersal,"Young are pelagic, living near the surface, the adults are demersal, living between 50 and 1000 m depth. Found on the continental shelf and upper slope over mud and clay bottom. Catch data indicate a schooling habit. Feeds mainly on bottom-living invertebrates. Also known to feed on pelagic crustaceans like euphausiids, decapods and mysids (Ref. 27637). A hermaphroditic species. Marketed fresh and sometimes made into fishmeal (Ref. 6688).",tropical; subtropical; temperate,,,NA,0,"Sever, T. M., Bayhan, B., Filiz, H., Taşkavak, E., & Bilge, G. (2013). Diet composition of the five deep sea fish from the Aegean Sea. Su Ürünleri Dergisi, 30(2), 61-67.",10.12714/egejfas.2013.30.2.03,,"""The diet of C. agassizii consists mainly of bottom dwelling invertebrates"" I am assumed no diel migration because the main reason is to feed on other diel migrating organisms, so the fact that it mainly eating bottom dwelling invertebrates implies to me that it does not undergo diel migration",0,,UN,,,,NA,elongated,2,NA,,,,,,,20,10,40,TL,"Anastasopoulou, A., & Kapiris, K. (2008). Feeding ecology of the shortnose greeneye Chlorophthalmus agassizi Bonaparte, 1840 (Pisces: Chlorophthalmidae) in the eastern Ionian Sea (eastern Mediterranean). Journal of Applied Ichthyology, 24(2), 170-179.",https://www.fishbase.se/summary/Chlorophthalmus-agassizi.html,https://doi-org.login.ezproxy.library.ualberta.ca/10.1111/j.1439-0426.2007.01028.x,,0,0,0,,,,,schooling,"""data indicate a schooling habit""",,https://www.fishbase.se/summary/Chlorophthalmus-agassizi.html,,3.66,0.37,Species,LC,minor commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Clupeidae,Clupea pallasii pallasii,Clupea pallasii pallasii (adult),4,1,0,fishbase,,adult,,0,475,0.2,9.7,2.8,epipelagic,5,mesopelagic,coastal,3,continental shelf,coastal epipelagic,coastal epipelagic,Coastal epipelagic selected = most commonly occurs in shallower vs. deeper depths,FishBase,pelagic-neritic,,subtropical; polar temperate,,,NA,1,,http://www.aari.ru/docs/pub/071214/Tojo07.pdf,,,0,,1,Migrate inshore to estuaries to breed. ,,,non-migratory,fusiform ,3,NA,,,,,,,25,21.4,46,TL,,https://www.fishbase.se/summary/Clupea-pallasii+pallasii.html,,,0,0,0,,,,,schooling,"During the summer of their first year, young form schools in shallow bays, inlets and channels that appear at the surface; these schools disappear in the fall and remain in deep water for the next 2-3 years",,https://www.fishbase.se/summary/Clupea-pallasii+pallasii.html,,3.16,0.186,Species,UN,highly commercial,1,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Clupeidae,Sardina pilchardus,Sardina pilchardus (adult),6,0,2," Arias, A./Drake, P.; Halbeisen, H.-W.;  Dammous, S.;  De Sanctis, A.; FAO;  Meyer, T",,adult,,10,100,7.1,17.3,10.3,epipelagic,5,,coastal,3,oceanic,coastal epipelagic,coastal epipelagic,,FishBase,pelagic-neritic,"Littoral species (Ref. 6808). Form schools, usually at depths of 25 to 55 or even 100 m by day, rising to 10 to 35 m at night.",subtropical temperate; polar; tropical,,,NA,1,, https://www.fishbase.se/summary/Sardina-pilchardus.html,,"Form schools, usually at depths of 25 to 55 or even 100 m by day, rising to 10 to 35 m at night. ",0,,1,Migrate inshore after spawning to feed.,Škrivanić & Zavodnik 1973 (https://www.sciencedirect.com/science/article/pii/0077757973900288) ,,oceanodromous,fusiform ,3,NA,,,,,,,20,14.8,27.5,SL,,https://www.fishbase.se/summary/Sardina-pilchardus.html,,,0,0,0,,,,,schooling,,,https://www.fishbase.se/summary/Sardina-pilchardus.html,,3.06,0.1,Species,LC,highly commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Clupeidae,Sardinella aurita,Sardinella aurita (adult),6,1,0,"https://carlosestape.photoshelter.com/image/I0000F4oku0qBIhA; Quelch,G.D.; Samih Belouahem; Raphael M. Marcieria; Mingru Chen; Mariano Garc; M.Levent Artuz",,adult,,0,350,13.3,26.3,18.8,epipelagic,5,,coastal,3,continental shelf,coastal epipelagic,coastal epipelagic,,FishBase,reef-associated,"Schools in coastal waters from inshore to edge of shelf. Prefers clear saline water with a minimum temperature below 24°C. Juveniles tend to stay in nursery areas, but on maturity rejoin adult stocks offshore. Strongly migratory, often rising to surface at night and dispersing",tropical; subtropical; temperate,,,NA,1,,https://www.fishbase.se/summary/1043,,"Strongly migratory, often rising to surface at night and dispersing. ",1,,1,Migrate North to South with spawning. ,Ter Hofstede et al. 2007 (https://onlinelibrary.wiley.com/doi/full/10.1111/j.1095-8649.2007.01577.x) ,,oceanodromous,fusiform ,3,NA,,,,,,,25,14.4,36,TL,,https://www.fishbase.se/summary/Sardinella-aurita.html,,,0,0,0,,,,,schooling,,,https://www.fishbase.se/summary/Sardinella-aurita.html,,3.4,0.45,Species,LC,highly commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Clupeidae,Sardinops sagax,Sardinops sagax (adult),5,0,0,,,adult,,0,200,9.5,25.2,17.9,epipelagic,5,,coastal,3,,coastal epipelagic,coastal epipelagic,,FishBase,pelagic-neritic,Neritic (Ref. 11230). A coastal species that forms large schools (Ref. 188). Occur at temperatures ranging from 16° to 23°C in summer and from 10° to 18°C in winter,tropical; subtropical temperate,,,NA,1,"Stenevik, E.K., Skogen, M., Sundby, S.,and Boyer, D. 2003.The effect of vertical and horizontal distribution on retention of sardine (Sardinops sagax) larvae in the Northern Neguela- observatios and modeling. Fisheries Oceanography, V. 12, Issue 3, pages 185-200",https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2419.2003.00234.x,,"In the present study, a modelling experiment is conducted to simulate the transport of sardine (Sardinops sagax) eggs and larvae in the Northern Benguela. Based on historical and newly obtained data, different scenarios of vertical and horizontal distribution are applied and the effects on retention are discussed. ",0,,1,Make northward migrations early in summer and travel back south in autumn. Length of migration increases with age. ,,,oceanodromous,fusiform ,3,5.442982429,,,,,,,20,9,39.5,SL,,https://www.fishbase.se/summary/Sardinops-sagax.html,,,0,0,0,,,,,schooling,,,https://www.fishbase.se/summary/Sardinops-sagax.html,,2.84,0.125,Species,LC,highly commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Coryphaenidae,Coryphaena hippurus,Coryphaena hippurus (adult),6,4,0,fishbase,,adult,,0,85,18.1,29.1,27.4,epipelagic,5,,oceanic,6,coastal,oceanic epipelagic,oceanic epipelagic,,FishBase,pelagic-neritic,,tropical; subtropical; temperate,,,NA,0,"Merten, W., Appeldoorn, R., Rivera, R., & Hammond, D. (2014). Diel vertical movements of adult male dolphinfish (Coryphaena hippurus) in the western central Atlantic as determined by use of pop-up satellite archival transmitters. Marine biology, 161(8), 1823-1834.",https://doi-org.login.ezproxy.library.ualberta.ca/10.1007/s00227-014-2464-0,,"""indicates that dolphinfish forage mainly in surface and subsurface layers (0–30 m) but can make excursions to depths to feed opportunistically on mesopelagic fishes and invertebrates that undergo diel vertical migration"" With this I am assuming not a traditional definition of diel migration",0,,1,Migrate to the Mediterranean to spawn ,Massutí 1995 (https://www.researchgate.net/profile/B_Morales-Nin/publication/284053980_Seasonality_and_reproduction_of_dolphin_fish_Coryphaena_hippurus_in_the_Western_Mediterranean/links/58e4bff245851547e17b801a/Seasonality-and-reproduction-of-dolphin-fish-Coryphaena-hippurus-in-the-Western-Mediterranean.pdf),,oceanodromous,elongated,2,NA,,,,,,,100,55.8,210,TL,,https://www.fishbase.se/summary/Coryphaena-hippurus.html,,,0,0,0,,,,,schooling,,,https://www.fishbase.se/summary/Coryphaena-hippurus.html,,4.37,0.87,Species,LC,highly commercial,1,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Embiotocidae,Cymatogaster aggregata,Cymatogaster aggregata (adult),6,0,0,fishbase,,adult,,1,146,8,12.1,9.7,demersal,2,,coastal,3,,coastal demersal,continental demersal,,FishBase,demersal,,subtropical temperate,,,NA,0,"Troiano, A. T., King, K. A., Grue, C. E., Grassley, J. M., & Ekblad, C. J. (2013). Brain acetylcholinesterase activity in shiner perch (Cymatogaster aggregata) and juvenile Chinook salmon (Oncorhynchus tshawytscha) after application of carbaryl to control burrowing shrimp within Willapa Bay, Washington. Archives of environmental contamination and toxicology, 65(4), 779-789.",https://doi-org.login.ezproxy.library.ualberta.ca/10.1007/s00244-013-9951-z,,"high site fidelity and demersal fish, mainly feeding on benthic and epibenthic invertbrates. So unlikely to undergo diel migration",1,,1,Seasonal onshore-offshore movement; go offshore during winter ,Goater 2002 (https://www.jstor.org/stable/pdf/3285417.pdf?refreqid=excelsior%3Adc9a4e023edb9628f394ad7b135f2dbb),,non-migratory,compressiform,5,NA,,,,,,,11.5,5,20.3,TL,"Shaw, E. S. (1971). Evidence of sexual maturation in young adult shiner perch, Cymatogaster aggregata Gibbons (Perciformes, Embiotocidae). American Museum novitates; no. 2479.",https://www.fishbase.se/summary/Cymatogaster-aggregata.html,http://hdl.handle.net.login.ezproxy.library.ualberta.ca/2246/2687,,1,12,0,,,,,schooling,found in loose schools or aggregations,,https://www.fishbase.se/summary/Cymatogaster-aggregata.html,,2.99,0.31,Species,LC,minor commercial,1,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Engraulidae,Engraulis encrasicolus,Engraulis encrasicolus (adult),6,0,3,fishbase; FAO; NOAA,,adult,,0,400,7.1,18,10.8,epipelagic,5,,coastal,3,continental shelf,coastal epipelagic,coastal epipelagic,Coastal epipelagic selected = most commonly occurs midwater over continental shelf waters,FishBase,pelagic-neritic,,tropical; subtropical; temperate,,,NA,1,"Stenevik, E. K., Sundby, S., & Cloete, R. (2007). Diel vertical migration of anchovy Engraulis encrasicolus larvae in the northern Benguela. African Journal of Marine Science, 29(1), 127-136.",10.2989/AJMS.2007.29.1.12.77,,"The larvae undergo diel migration. But I could not find whether or not the adults did the same, which is why I highlighted it in red",0,,1,Goes North to surface waters in winter; South and down in summer,,,oceanodromous,elongated,2,NA,,,,,,,13.5,9.7,20,SL,,https://www.fishbase.se/summary/Engraulis-encrasicolus.html,,,0,0,0,,,,,schooling,,,https://www.fishbase.se/summary/Engraulis-encrasicolus.html,,3.12,0.36,Species,LC,highly commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Engraulidae,Engraulis japonicus,Engraulis japonicus (adult),6,0,0,fishbase,,adult,,0,400,8.1,23.3,18.4,epipelagic,5,,coastal,3,continental shelf,coastal epipelagic,coastal epipelagic,Coastal epipelagic selected = most commonly occurs midwater over continental shelf waters,FishBase,pelagic-neritic,,tropical; subtropical temperate,,,NA,1,"Ohshimo, S. (1996). Acoustic estimation of biomass and school character of anchovy Engraulis japonicus in the East China Sea and the Yellow Sea. Fisheries science, 62(3), 344-349.",https://doi-org.login.ezproxy.library.ualberta.ca/10.2331/fishsci.62.344,,"Depending on what you want to define as Diel migration.  During the day they are found mid-water to near-bottom, while at night they are scattered at mid-water and surface layers",0,,1,Moves northward to shore in Spring and Summer,,,oceanodromous,elongated,2,NA,,,,,,,14,7.955,18,TL,,https://www.fishbase.se/summary/Engraulis-japonicus.html,,,0,0,0,,,,,schooling,,,https://www.fishbase.se/summary/Engraulis-japonicus.html,,3.14,0.148,Species,LC,highly commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Engraulidae,Engraulis mordax,Engraulis mordax (adult),6,0,0,fishbase,,adult,,0,310,7.6,14.9,9,epipelagic,5,,coastal,3,continental shelf,coastal epipelagic,coastal epipelagic,Coastal epipelagic selected = most commonly occurs midwater over continental shelf waters,FishBase,pelagic-neritic,,subtropical; temperate,,,NA,1,"EK Stenevik, S Sundby & R Cloete (2007) Diel vertical migration of anchovy Engraulis encrasicolus larvae in the northern Benguela, African Journal of Marine Science, 29:1, 127-136, DOI: 10.2989/AJMS.2007.29.1.12.77",https://www.tandfonline.com/doi/abs/10.2989/AJMS.2007.29.1.12.77,,,0,,1,,"(Hewitt, 1985; Picquelle and Hewitt, 1983)",https://animaldiversity.org/accounts/Engraulis_mordax/,NA,elongated,2,5.894854899,,,,,,,15,9.6,24.8,SL,"Funamoto, T., Aoki, I., & Wada, Y. (2004). Reproductive characteristics of Japanese anchovy, Engraulis japonicus, in two bays of Japan. Fisheries Research, 70(1), 71-81.",https://www.fishbase.se/summary/Engraulis-mordax.html,https://doi.org/10.1016/j.fishres.2004.06.017,,0,0,0,,,,,schooling,,,https://www.fishbase.se/summary/Engraulis-mordax.html,,3.1,0.28,Species,LC,commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Gadidae,Microgadus proximus,Microgadus proximus (adult),5,0,1,fishbase; FAO; NOAA,,adult,,0,275,3.4,9.5,5.8,demersal,2,,continental shelf,4,,continental shelf demersal,continental demersal,,FishBase,demersal,"Generally found over sand (Ref. 1371). May enter brackish water (Ref. 1371). Young move into shallow waters in summer and fall, whereas adults usually stay in deeper waters",subtropical temperate,,,NA,UN,,,,,1,,1,Young move into shallower waters in the summer and fall.,,,oceanodromous,fusiform ,3,NA,,,,,,,NA,NA,30.5,SL,,https://www.fishbase.se/summary/Microgadus-proximus.html,,,0,0,0,,,,,schooling,,,https://wdfw.wa.gov/species-habitats/species/microgadus-proximus,,3.58,0.59,Species,UN,minor commercial,1,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Gadidae,Micromesistius poutassou,Micromesistius poutassou (adult),6,0,1,fishbase; FAO; NOAA,,adult,,150,3000,3.1,13.9,7,mesopelagic,6,bathypelagic,oceanic,6,continental shelf,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,bathypelagic,"Found over the continental slope and shelf to more than 1000 m, but more common at 300-400 m.",subtropical; temperate; polar; ,,,NA,1,,https://www.fishbase.se/summary/Micromesistius-poutassou.html,,Makes daily vertical migrations: surface waters at night and near the bottom during the day.,0,,1,Seasonal and spawning migrations,Marques et al. 2006 (https://www.cambridge.org/core/journals/journal-of-helminthology/article/molecular-identification-of-anisakis-species-from-pleuronectiformes-off-the-portuguese-coast/79EC01D7B545826CFE694E819A8B78F2),,oceanodromous,elongated,2,NA,,,,,,,22,15,55.5,TL,,https://www.fishbase.se/summary/Micromesistius-poutassou.html,,,0,0,0,,,,,schooling,based off of details for Gadidae,,https://www.fishbase.se/summary/FamilySummary.php?ID=183,,4.13,0.301,Species,UN,highly commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Gempylidae,Diplospinus multistriatus,Diplospinus multistriatus (adult),3,0,1,fishbase; FAO; NOAA,,adult,pelagic eggs & larvae,50,1000,8.7,19.2,13.1,benthopelagic,4,,continental shelf,4,,continental shelf benthopelagic,benthopelagic,Benthopelagic selected = a true habitat migrant between benthos and water column; note implies it is coastal/continental shelf.,FishBase,benthopelagic,"Oceanic, migrating upward at night to 100 to 200 m (Ref. 6181). Probably forming schools during daytime (Ref. 6181). Feed on crustaceans and small fish (Ref. 6181). Females mature at about 16 cm (Ref. 36731). Eggs and larvae are pelagic (Ref. 6766).",tropical; subtropical; temperate,,,NA,1,,https://www.fishbase.se/summary/Diplospinus-multistriatus.html,,"Oceanic, migrating upward at night to 100 to 200 m",0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,elongated,2,NA,,,,,,,20,16,33,SL,,https://www.fishbase.se/summary/Diplospinus-multistriatus.html,http://www.iucnredlist.org/details/20665551/0,,1,35,0,,,,,schooling,Probably forming schools during dayime,,https://www.fishbase.se/summary/Diplospinus-multistriatus.html,,3.51,0.52,Species,LC,subsistence fisheries,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Gempylidae,Gempylus serpens,Gempylus serpens (adult),5,0,2,fishbase; FAO; NOAA,,adult,,0,600,18.1,29,27,mesopelagic,6,,oceanic,6,,oceanic mesopelagic,mesopelagic,,FishBase,pelagic-oceanic,,tropical; subtropical; temperate,,,NA,1,,https://www.fishbase.se/summary/Gempylus-serpens.html,,. Adults migrate to the surface at night while larvae and juveniles are found near the surface during the day ,0,,1,Oceanodromous,,,oceanodromous,elongated,2,NA,,,,,,,60,46.5,100,SL,,https://www.fishbase.se/summary/Gempylus-serpens.html,https://en.wikipedia.org/wiki/Snake_mackerel#cite_note-mceachran_and_fechhelm-4,43cm for males and 50cm for females,1,33,0,,,,,solitary,,,https://www.fishbase.se/summary/Gempylus-serpens.html,,4.35,0.7,Species,LC,minor commercial,0,FishBase,,,NA,,,,,,,,,,,,,
